,biomark_neural_panel,confident_rbp,gencode_id,gene_name,gene_status,gene_type,havana_gene,level,rbp,ribosomal,ribosomal_subunit,synapse,tag,transcript_id,transcript_name,transcript_status,transcript_type,transcription_factor
ENSG00000223461,False,False,ENSG00000223461.1,AC004471.9,NOVEL,antisense,OTTHUMG00000150139.1,2,False,False,False,False,,ENSG00000223461.1,AC004471.9,NOVEL,antisense,False
ENSG00000272682,False,False,ENSG00000272682.1,AC004471.10,NOVEL,lincRNA,OTTHUMG00000186185.2,2,False,False,False,False,,ENSG00000272682.1,AC004471.10,NOVEL,lincRNA,False
ENSG00000231086,False,False,ENSG00000231086.1,TSSK1A,KNOWN,pseudogene,OTTHUMG00000150125.2,1,False,False,False,False,pseudo_consens,ENSG00000231086.1,TSSK1A,KNOWN,pseudogene,False
ENSG00000100056,False,False,ENSG00000100056.7,DGCR14,KNOWN,protein_coding,OTTHUMG00000150119.5,2,False,False,False,False,,ENSG00000100056.7,DGCR14,KNOWN,protein_coding,False
ENSG00000206203,False,False,ENSG00000206203.3,TSSK2,KNOWN,protein_coding,OTTHUMG00000150118.1,2,False,False,False,False,,ENSG00000206203.3,TSSK2,KNOWN,protein_coding,False
ENSG00000063515,False,False,ENSG00000063515.2,GSC2,KNOWN,protein_coding,OTTHUMG00000150122.2,2,False,False,False,False,,ENSG00000063515.2,GSC2,KNOWN,protein_coding,True
ENSG00000260924,False,False,ENSG00000260924.2,AC004463.6,KNOWN,antisense,OTTHUMG00000172740.2,2,False,False,False,False,,ENSG00000260924.2,AC004463.6,KNOWN,antisense,False
ENSG00000100075,False,False,ENSG00000100075.5,SLC25A1,KNOWN,protein_coding,OTTHUMG00000150123.2,2,False,False,False,False,,ENSG00000100075.5,SLC25A1,KNOWN,protein_coding,False
ENSG00000070371,False,False,ENSG00000070371.11,CLTCL1,KNOWN,protein_coding,OTTHUMG00000150109.6,2,False,False,False,False,,ENSG00000070371.11,CLTCL1,KNOWN,protein_coding,False
ENSG00000230194,False,False,ENSG00000230194.1,AC000081.2,KNOWN,pseudogene,OTTHUMG00000150110.1,1,False,False,False,False,pseudo_consens,ENSG00000230194.1,AC000081.2,KNOWN,pseudogene,False
ENSG00000251940,False,False,ENSG00000251940.1,SNORA15,NOVEL,snoRNA,,3,False,False,False,False,,ENSG00000251940.1,SNORA15,NOVEL,snoRNA,False
ENSG00000233471,False,False,ENSG00000233471.2,KRT18P62,KNOWN,pseudogene,OTTHUMG00000150111.1,1,False,False,False,False,pseudo_consens,ENSG00000233471.2,KRT18P62,KNOWN,pseudogene,False
ENSG00000100084,False,False,ENSG00000100084.10,HIRA,KNOWN,protein_coding,OTTHUMG00000150134.4,2,False,False,False,False,,ENSG00000100084.10,HIRA,KNOWN,protein_coding,False
ENSG00000242259,False,False,ENSG00000242259.4,C22orf39,KNOWN,protein_coding,OTTHUMG00000150137.4,2,False,False,False,False,,ENSG00000242259.4,C22orf39,KNOWN,protein_coding,False
ENSG00000244296,False,False,ENSG00000244296.2,RN7SL168P,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000244296.2,RN7SL168P,KNOWN,misc_RNA,False
ENSG00000185608,False,False,ENSG00000185608.4,MRPL40,KNOWN,protein_coding,OTTHUMG00000150136.3,2,False,True,True,False,,ENSG00000185608.4,MRPL40,KNOWN,protein_coding,False
ENSG00000185065,False,False,ENSG00000185065.6,AC000068.5,NOVEL,antisense,OTTHUMG00000150135.1,2,False,False,False,False,,ENSG00000185065.6,AC000068.5,NOVEL,antisense,False
ENSG00000070010,False,False,ENSG00000070010.14,UFD1L,KNOWN,protein_coding,OTTHUMG00000150130.14,1,False,False,False,False,,ENSG00000070010.14,UFD1L,KNOWN,protein_coding,False
ENSG00000273300,False,False,ENSG00000273300.1,AC000068.9,NOVEL,antisense,OTTHUMG00000186101.1,2,False,False,False,False,,ENSG00000273300.1,AC000068.9,NOVEL,antisense,False
ENSG00000273212,False,False,ENSG00000273212.1,AC000068.10,NOVEL,antisense,OTTHUMG00000186102.1,2,False,False,False,False,,ENSG00000273212.1,AC000068.10,NOVEL,antisense,False
ENSG00000093009,False,False,ENSG00000093009.5,CDC45,KNOWN,protein_coding,OTTHUMG00000150386.1,1,False,False,False,False,,ENSG00000093009.5,CDC45,KNOWN,protein_coding,False
ENSG00000184113,False,False,ENSG00000184113.8,CLDN5,KNOWN,protein_coding,OTTHUMG00000150441.3,2,False,False,False,False,,ENSG00000184113.8,CLDN5,KNOWN,protein_coding,False
ENSG00000230485,False,False,ENSG00000230485.1,AC000077.2,KNOWN,pseudogene,OTTHUMG00000150438.1,2,False,False,False,False,,ENSG00000230485.1,AC000077.2,KNOWN,pseudogene,False
ENSG00000225007,False,False,ENSG00000225007.1,AC000067.1,NOVEL,lincRNA,OTTHUMG00000150429.1,1,False,False,False,False,,ENSG00000225007.1,AC000067.1,NOVEL,lincRNA,False
ENSG00000184702,False,False,ENSG00000184702.13,SEPT5,KNOWN,protein_coding,OTTHUMG00000150399.7,2,False,False,False,True,,ENSG00000184702.13,SEPT5,KNOWN,protein_coding,False
ENSG00000203618,False,False,ENSG00000203618.5,GP1BB,KNOWN,protein_coding,OTTHUMG00000150397.2,2,False,False,False,False,,ENSG00000203618.5,GP1BB,KNOWN,protein_coding,False
ENSG00000184058,False,False,ENSG00000184058.8,TBX1,KNOWN,protein_coding,OTTHUMG00000150421.2,2,False,False,False,False,,ENSG00000184058.8,TBX1,KNOWN,protein_coding,True
ENSG00000185838,False,False,ENSG00000185838.9,GNB1L,KNOWN,protein_coding,OTTHUMG00000150279.2,2,False,False,False,False,,ENSG00000185838.9,GNB1L,KNOWN,protein_coding,False
ENSG00000235776,False,False,ENSG00000235776.2,AC000089.3,KNOWN,pseudogene,OTTHUMG00000150618.2,1,False,False,False,False,pseudo_consens,ENSG00000235776.2,AC000089.3,KNOWN,pseudogene,False
ENSG00000215012,False,False,ENSG00000215012.4,C22orf29,KNOWN,protein_coding,OTTHUMG00000030314.3,2,False,False,False,False,,ENSG00000215012.4,C22orf29,KNOWN,protein_coding,False
ENSG00000184470,False,False,ENSG00000184470.15,TXNRD2,KNOWN,protein_coding,OTTHUMG00000149975.4,2,False,False,False,False,,ENSG00000184470.15,TXNRD2,KNOWN,protein_coding,False
ENSG00000232926,False,False,ENSG00000232926.1,AC000078.5,KNOWN,pseudogene,OTTHUMG00000150619.2,1,False,False,False,False,pseudo_consens,ENSG00000232926.1,AC000078.5,KNOWN,pseudogene,False
ENSG00000093010,False,False,ENSG00000093010.7,COMT,KNOWN,protein_coding,OTTHUMG00000150529.6,1,False,False,False,False,ncRNA_host,ENSG00000093010.7,COMT,KNOWN,protein_coding,False
ENSG00000265087,False,False,ENSG00000265087.1,MIR4761,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000265087.1,MIR4761,KNOWN,miRNA,False
ENSG00000099889,False,False,ENSG00000099889.9,ARVCF,KNOWN,protein_coding,OTTHUMG00000030426.8,1,False,False,False,False,,ENSG00000099889.9,ARVCF,KNOWN,protein_coding,False
ENSG00000183597,False,False,ENSG00000183597.11,TANGO2,KNOWN,protein_coding,OTTHUMG00000150510.24,2,False,False,False,False,ncRNA_host,ENSG00000183597.11,TANGO2,KNOWN,protein_coding,False
ENSG00000208023,False,False,ENSG00000208023.1,MIR185,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000208023.1,MIR185,KNOWN,miRNA,False
ENSG00000236540,False,False,ENSG00000236540.3,AC006547.13,NOVEL,antisense,OTTHUMG00000150731.3,1,False,False,False,False,,ENSG00000236540.3,AC006547.13,NOVEL,antisense,False
ENSG00000268292,False,False,ENSG00000268292.1,AC006547.15,NOVEL,antisense,OTTHUMG00000182465.1,2,False,False,False,False,,ENSG00000268292.1,AC006547.15,NOVEL,antisense,False
ENSG00000128191,False,True,ENSG00000128191.9,DGCR8,KNOWN,protein_coding,OTTHUMG00000150503.2,2,True,False,False,False,ncRNA_host,ENSG00000128191.9,DGCR8,KNOWN,protein_coding,False
ENSG00000266567,False,False,ENSG00000266567.1,MIR3618,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000266567.1,MIR3618,KNOWN,miRNA,False
ENSG00000221366,False,False,ENSG00000221366.1,MIR1306,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000221366.1,MIR1306,KNOWN,miRNA,False
ENSG00000243762,False,False,ENSG00000243762.1,AC006547.8,NOVEL,antisense,OTTHUMG00000150489.2,2,False,False,False,False,,ENSG00000243762.1,AC006547.8,NOVEL,antisense,False
ENSG00000099899,False,False,ENSG00000099899.10,TRMT2A,KNOWN,protein_coding,OTTHUMG00000150454.9,2,False,False,False,False,,ENSG00000099899.10,TRMT2A,KNOWN,protein_coding,False
ENSG00000099901,False,False,ENSG00000099901.12,RANBP1,KNOWN,protein_coding,OTTHUMG00000150490.31,1,False,False,False,False,ncRNA_host,ENSG00000099901.12,RANBP1,KNOWN,protein_coding,False
ENSG00000264346,False,False,ENSG00000264346.1,SNORA77,NOVEL,snoRNA,,3,False,False,False,False,,ENSG00000264346.1,SNORA77,NOVEL,snoRNA,False
ENSG00000099904,False,False,ENSG00000099904.11,ZDHHC8,KNOWN,protein_coding,OTTHUMG00000150499.3,1,False,False,False,False,,ENSG00000099904.11,ZDHHC8,KNOWN,protein_coding,False
ENSG00000234409,False,False,ENSG00000234409.4,AC006547.14,NOVEL,protein_coding,OTTHUMG00000150751.4,1,False,False,False,False,,ENSG00000234409.4,AC006547.14,NOVEL,protein_coding,False
ENSG00000249923,False,False,ENSG00000249923.1,XXbac-B444P24.8,NOVEL,antisense,OTTHUMG00000150567.3,2,False,False,False,False,,ENSG00000249923.1,XXbac-B444P24.8,NOVEL,antisense,False
ENSG00000236499,False,False,ENSG00000236499.2,LINC00896,KNOWN,lincRNA,OTTHUMG00000186112.1,2,False,False,False,False,,ENSG00000236499.2,LINC00896,KNOWN,lincRNA,False
ENSG00000040608,False,False,ENSG00000040608.9,RTN4R,KNOWN,protein_coding,OTTHUMG00000150572.2,1,False,False,False,False,ncRNA_host,ENSG00000040608.9,RTN4R,KNOWN,protein_coding,False
ENSG00000221039,False,False,ENSG00000221039.1,MIR1286,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000221039.1,MIR1286,KNOWN,miRNA,False
ENSG00000161132,False,False,ENSG00000161132.6,XXbac-B444P24.10,KNOWN,pseudogene,OTTHUMG00000150582.2,2,False,False,False,False,,ENSG00000161132.6,XXbac-B444P24.10,KNOWN,pseudogene,False
ENSG00000128185,False,False,ENSG00000128185.5,DGCR6L,KNOWN,protein_coding,OTTHUMG00000150583.3,2,False,False,False,False,,ENSG00000128185.5,DGCR6L,KNOWN,protein_coding,False
ENSG00000273343,False,False,ENSG00000273343.1,XXbac-B444P24.13,NOVEL,sense_intronic,OTTHUMG00000186113.1,2,False,False,False,False,,ENSG00000273343.1,XXbac-B444P24.13,NOVEL,sense_intronic,False
ENSG00000273139,False,False,ENSG00000273139.1,XXbac-B444P24.14,NOVEL,lincRNA,OTTHUMG00000186114.1,2,False,False,False,False,,ENSG00000273139.1,XXbac-B444P24.14,NOVEL,lincRNA,False
ENSG00000188424,False,False,ENSG00000188424.5,XXbac-B33L19.3,NOVEL,antisense,OTTHUMG00000150594.4,2,False,False,False,False,,ENSG00000188424.5,XXbac-B33L19.3,NOVEL,antisense,False
ENSG00000235578,False,False,ENSG00000235578.1,XXbac-B33L19.4,NOVEL,lincRNA,OTTHUMG00000150605.1,1,False,False,False,False,,ENSG00000235578.1,XXbac-B33L19.4,NOVEL,lincRNA,False
ENSG00000230410,False,False,ENSG00000230410.1,XXbac-B33L19.6,NOVEL,lincRNA,OTTHUMG00000150610.3,2,False,False,False,False,,ENSG00000230410.1,XXbac-B33L19.6,NOVEL,lincRNA,False
ENSG00000183038,False,False,ENSG00000183038.9,GGTLC3,KNOWN,protein_coding,OTTHUMG00000150614.2,2,False,False,False,False,,ENSG00000183038.9,GGTLC3,KNOWN,protein_coding,False
ENSG00000235704,False,False,ENSG00000235704.1,AC023490.2,NOVEL,lincRNA,OTTHUMG00000150646.4,1,False,False,False,False,,ENSG00000235704.1,AC023490.2,NOVEL,lincRNA,False
ENSG00000206176,False,False,ENSG00000206176.5,AC023490.1,NOVEL,lincRNA,OTTHUMG00000152507.1,1,False,False,False,False,,ENSG00000206176.5,AC023490.1,NOVEL,lincRNA,False
ENSG00000215513,False,False,ENSG00000215513.7,PI4KAP1,KNOWN,pseudogene,OTTHUMG00000150569.8,2,False,False,False,False,,ENSG00000215513.7,PI4KAP1,KNOWN,pseudogene,False
ENSG00000271796,False,False,ENSG00000271796.1,snoU13,NOVEL,snoRNA,,3,False,False,False,False,,ENSG00000271796.1,snoU13,NOVEL,snoRNA,False
ENSG00000252571,False,False,ENSG00000252571.1,SCARNA17,NOVEL,snoRNA,,3,False,False,False,False,,ENSG00000252571.1,SCARNA17,NOVEL,snoRNA,False
ENSG00000252024,False,False,ENSG00000252024.1,SCARNA18,NOVEL,snoRNA,,3,False,False,False,False,,ENSG00000252024.1,SCARNA18,NOVEL,snoRNA,False
ENSG00000199876,False,False,ENSG00000199876.1,RN7SKP131,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000199876.1,RN7SKP131,KNOWN,misc_RNA,False
ENSG00000196622,False,False,ENSG00000196622.6,RIMBP3,KNOWN,protein_coding,OTTHUMG00000150568.2,2,False,False,False,False,,ENSG00000196622.6,RIMBP3,KNOWN,protein_coding,False
ENSG00000236984,False,False,ENSG00000236984.1,XXbac-B33L19.10,KNOWN,pseudogene,OTTHUMG00000151314.1,2,False,False,False,False,,ENSG00000236984.1,XXbac-B33L19.10,KNOWN,pseudogene,False
ENSG00000234757,False,False,ENSG00000234757.1,CA15P2,KNOWN,pseudogene,OTTHUMG00000154640.1,2,False,False,False,False,,ENSG00000234757.1,CA15P2,KNOWN,pseudogene,False
ENSG00000225894,False,False,ENSG00000225894.1,PPP1R26P2,KNOWN,pseudogene,OTTHUMG00000151315.2,2,False,False,False,False,,ENSG00000225894.1,PPP1R26P2,KNOWN,pseudogene,False
ENSG00000216522,False,False,ENSG00000216522.3,AC011718.1,KNOWN,pseudogene,OTTHUMG00000150681.3,2,False,False,False,False,,ENSG00000216522.3,AC011718.1,KNOWN,pseudogene,False
ENSG00000223579,False,False,ENSG00000223579.2,AC011718.2,NOVEL,lincRNA,OTTHUMG00000150683.2,2,False,False,False,False,,ENSG00000223579.2,AC011718.2,NOVEL,lincRNA,False
ENSG00000227005,False,False,ENSG00000227005.1,AC011718.3,NOVEL,lincRNA,OTTHUMG00000150684.1,2,False,False,False,False,,ENSG00000227005.1,AC011718.3,NOVEL,lincRNA,False
ENSG00000233938,False,False,ENSG00000233938.1,PPP1R26P3,KNOWN,pseudogene,OTTHUMG00000151318.1,2,False,False,False,False,,ENSG00000233938.1,PPP1R26P3,KNOWN,pseudogene,False
ENSG00000188280,False,False,ENSG00000188280.7,FAM230A,KNOWN,protein_coding,OTTHUMG00000150686.4,1,False,False,False,False,,ENSG00000188280.7,FAM230A,KNOWN,protein_coding,False
ENSG00000161133,False,False,ENSG00000161133.12,USP41,KNOWN,protein_coding,OTTHUMG00000151317.4,2,False,False,False,False,,ENSG00000161133.12,USP41,KNOWN,protein_coding,False
ENSG00000185252,False,False,ENSG00000185252.13,ZNF74,KNOWN,protein_coding,OTTHUMG00000150687.3,1,False,False,False,False,,ENSG00000185252.13,ZNF74,KNOWN,protein_coding,True
ENSG00000207343,False,False,ENSG00000207343.1,RNU6-225P,KNOWN,snRNA,,3,False,False,False,False,,ENSG00000207343.1,RNU6-225P,KNOWN,snRNA,False
ENSG00000244486,False,False,ENSG00000244486.3,SCARF2,KNOWN,protein_coding,OTTHUMG00000150779.2,2,False,False,False,False,,ENSG00000244486.3,SCARF2,KNOWN,protein_coding,False
ENSG00000099910,False,False,ENSG00000099910.12,KLHL22,KNOWN,protein_coding,OTTHUMG00000150778.43,1,False,False,False,False,ncRNA_host,ENSG00000099910.12,KLHL22,KNOWN,protein_coding,False
ENSG00000215493,False,False,ENSG00000215493.3,XXbac-B562F10.11,KNOWN,pseudogene,OTTHUMG00000151320.1,1,False,False,False,False,pseudo_consens,ENSG00000215493.3,XXbac-B562F10.11,KNOWN,pseudogene,False
ENSG00000255156,False,False,ENSG00000255156.1,KLHL22-IT1,NOVEL,misc_RNA,OTTHUMG00000165837.1,2,False,False,False,False,,ENSG00000255156.1,KLHL22-IT1,NOVEL,misc_RNA,False
ENSG00000201916,False,False,ENSG00000201916.1,Y_RNA,NOVEL,misc_RNA,,3,False,False,False,False,,ENSG00000201916.1,Y_RNA,NOVEL,misc_RNA,False
ENSG00000242876,False,False,ENSG00000242876.2,RN7SL812P,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000242876.2,RN7SL812P,KNOWN,misc_RNA,False
ENSG00000236670,False,False,ENSG00000236670.1,KRT18P5,KNOWN,pseudogene,OTTHUMG00000150808.1,1,False,False,False,False,pseudo_consens,ENSG00000236670.1,KRT18P5,KNOWN,pseudogene,False
ENSG00000265300,False,False,ENSG00000265300.1,AC007731.1,NOVEL,miRNA,,3,False,False,False,False,,ENSG00000265300.1,AC007731.1,NOVEL,miRNA,False
ENSG00000099917,False,False,ENSG00000099917.13,MED15,KNOWN,protein_coding,OTTHUMG00000150810.8,2,False,False,False,False,,ENSG00000099917.13,MED15,KNOWN,protein_coding,False
ENSG00000236003,False,False,ENSG00000236003.1,AC007050.17,NOVEL,antisense,OTTHUMG00000150842.1,1,False,False,False,False,,ENSG00000236003.1,AC007050.17,NOVEL,antisense,False
ENSG00000250261,False,False,ENSG00000250261.1,AC007050.18,KNOWN,pseudogene,OTTHUMG00000150880.1,2,False,False,False,False,,ENSG00000250261.1,AC007050.18,KNOWN,pseudogene,False
ENSG00000223553,False,False,ENSG00000223553.1,SMPD4P1,KNOWN,pseudogene,OTTHUMG00000030245.5,1,False,False,False,False,pseudo_consens,ENSG00000223553.1,SMPD4P1,KNOWN,pseudogene,False
ENSG00000238125,False,False,ENSG00000238125.1,SLC9A3P2,KNOWN,pseudogene,OTTHUMG00000150753.1,1,False,False,False,False,pseudo_consens,ENSG00000238125.1,SLC9A3P2,KNOWN,pseudogene,False
ENSG00000264718,False,False,ENSG00000264718.1,AC007050.1,NOVEL,miRNA,,3,False,False,False,False,,ENSG00000264718.1,AC007050.1,NOVEL,miRNA,False
ENSG00000229107,False,False,ENSG00000229107.2,ABHD17AP4,KNOWN,pseudogene,OTTHUMG00000150752.1,1,False,False,False,False,pseudo_consens,ENSG00000229107.2,ABHD17AP4,KNOWN,pseudogene,False
ENSG00000217261,False,False,ENSG00000217261.4,POM121L4P,KNOWN,pseudogene,OTTHUMG00000150756.2,1,False,False,False,False,pseudo_consens,ENSG00000217261.4,POM121L4P,KNOWN,pseudogene,False
ENSG00000235062,False,False,ENSG00000235062.4,BCRP5,KNOWN,pseudogene,OTTHUMG00000150757.1,2,False,False,False,False,,ENSG00000235062.4,BCRP5,KNOWN,pseudogene,False
ENSG00000226287,False,False,ENSG00000226287.3,TMEM191A,KNOWN,processed_transcript,OTTHUMG00000150164.2,2,False,False,False,False,,ENSG00000226287.3,TMEM191A,KNOWN,processed_transcript,False
ENSG00000241973,False,False,ENSG00000241973.6,PI4KA,KNOWN,protein_coding,OTTHUMG00000167440.2,1,False,False,False,False,,ENSG00000241973.6,PI4KA,KNOWN,protein_coding,False
ENSG00000234252,False,False,ENSG00000234252.1,AC007308.6,NOVEL,antisense,OTTHUMG00000153507.1,2,False,False,False,False,,ENSG00000234252.1,AC007308.6,NOVEL,antisense,False
ENSG00000099937,False,False,ENSG00000099937.6,SERPIND1,KNOWN,protein_coding,OTTHUMG00000150755.1,2,False,False,False,False,,ENSG00000099937.6,SERPIND1,KNOWN,protein_coding,False
ENSG00000099940,False,False,ENSG00000099940.7,SNAP29,KNOWN,protein_coding,OTTHUMG00000150765.5,1,False,False,False,True,,ENSG00000099940.7,SNAP29,KNOWN,protein_coding,False
ENSG00000272600,False,False,ENSG00000272600.1,AC007308.7,NOVEL,antisense,OTTHUMG00000186194.1,2,False,False,False,False,,ENSG00000272600.1,AC007308.7,NOVEL,antisense,False
ENSG00000099942,False,False,ENSG00000099942.8,CRKL,KNOWN,protein_coding,OTTHUMG00000150807.1,2,False,False,False,False,,ENSG00000099942.8,CRKL,KNOWN,protein_coding,False
ENSG00000266366,False,False,ENSG00000266366.1,RN7SL389P,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000266366.1,RN7SL389P,KNOWN,misc_RNA,False
ENSG00000237476,False,False,ENSG00000237476.1,XXbac-B135H6.15,NOVEL,lincRNA,OTTHUMG00000150805.1,1,False,False,False,False,,ENSG00000237476.1,XXbac-B135H6.15,NOVEL,lincRNA,False
ENSG00000183773,False,False,ENSG00000183773.11,AIFM3,KNOWN,protein_coding,OTTHUMG00000150804.3,2,False,False,False,False,,ENSG00000183773.11,AIFM3,KNOWN,protein_coding,False
ENSG00000099949,False,False,ENSG00000099949.14,LZTR1,KNOWN,protein_coding,OTTHUMG00000150878.1,2,False,False,False,False,,ENSG00000099949.14,LZTR1,KNOWN,protein_coding,False
ENSG00000272829,False,False,ENSG00000272829.1,XXbac-B135H6.18,NOVEL,lincRNA,OTTHUMG00000186195.1,2,False,False,False,False,,ENSG00000272829.1,XXbac-B135H6.18,NOVEL,lincRNA,False
ENSG00000184436,False,False,ENSG00000184436.7,THAP7,KNOWN,protein_coding,OTTHUMG00000150879.1,2,False,False,False,False,,ENSG00000184436.7,THAP7,KNOWN,protein_coding,True
ENSG00000230513,False,False,ENSG00000230513.1,THAP7-AS1,KNOWN,antisense,OTTHUMG00000150877.1,2,False,False,False,False,,ENSG00000230513.1,THAP7-AS1,KNOWN,antisense,False
ENSG00000161149,False,False,ENSG00000161149.7,TUBA3FP,KNOWN,pseudogene,OTTHUMG00000150876.1,2,False,False,False,False,,ENSG00000161149.7,TUBA3FP,KNOWN,pseudogene,False
ENSG00000269103,False,False,ENSG00000269103.1,AC002472.1,NOVEL,protein_coding,,3,False,False,False,False,,ENSG00000269103.1,AC002472.1,NOVEL,protein_coding,False
ENSG00000099957,False,False,ENSG00000099957.12,P2RX6,KNOWN,protein_coding,OTTHUMG00000150689.3,2,False,False,False,False,,ENSG00000099957.12,P2RX6,KNOWN,protein_coding,False
ENSG00000099960,False,False,ENSG00000099960.8,SLC7A4,KNOWN,protein_coding,OTTHUMG00000150896.1,2,False,False,False,False,,ENSG00000099960.8,SLC7A4,KNOWN,protein_coding,False
ENSG00000226872,False,False,ENSG00000226872.1,AC002472.11,NOVEL,antisense,OTTHUMG00000150899.1,2,False,False,False,False,,ENSG00000226872.1,AC002472.11,NOVEL,antisense,False
ENSG00000207575,False,False,ENSG00000207575.1,MIR649,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000207575.1,MIR649,KNOWN,miRNA,False
ENSG00000206145,False,False,ENSG00000206145.4,P2RX6P,KNOWN,pseudogene,OTTHUMG00000150898.1,2,False,False,False,False,,ENSG00000206145.4,P2RX6P,KNOWN,pseudogene,False
ENSG00000187905,False,False,ENSG00000187905.6,AC002472.13,NOVEL,protein_coding,OTTHUMG00000150897.2,2,False,False,False,False,,ENSG00000187905.6,AC002472.13,NOVEL,protein_coding,False
ENSG00000249680,False,False,ENSG00000249680.1,TUBA3GP,KNOWN,pseudogene,OTTHUMG00000150926.1,2,False,False,False,False,,ENSG00000249680.1,TUBA3GP,KNOWN,pseudogene,False
ENSG00000169668,False,False,ENSG00000169668.7,BCRP2,KNOWN,pseudogene,OTTHUMG00000150627.4,2,False,False,False,False,,ENSG00000169668.7,BCRP2,KNOWN,pseudogene,False
ENSG00000197210,False,False,ENSG00000197210.7,KB-1592A4.15,NOVEL,lincRNA,OTTHUMG00000150927.1,2,False,False,False,False,,ENSG00000197210.7,KB-1592A4.15,NOVEL,lincRNA,False
ENSG00000239511,False,False,ENSG00000239511.1,POM121L7,KNOWN,protein_coding,OTTHUMG00000150783.1,2,False,False,False,False,,ENSG00000239511.1,POM121L7,KNOWN,protein_coding,False
ENSG00000224688,False,False,ENSG00000224688.1,KB-1592A4.13,KNOWN,pseudogene,OTTHUMG00000150785.2,1,False,False,False,False,pseudo_consens,ENSG00000224688.1,KB-1592A4.13,KNOWN,pseudogene,False
ENSG00000215498,False,False,ENSG00000215498.4,FAM230B,NOVEL,processed_transcript,OTTHUMG00000150782.3,2,False,False,False,False,,ENSG00000215498.4,FAM230B,NOVEL,processed_transcript,False
ENSG00000234503,False,False,ENSG00000234503.1,KB-1592A4.14,NOVEL,lincRNA,OTTHUMG00000150794.1,2,False,False,False,False,,ENSG00000234503.1,KB-1592A4.14,NOVEL,lincRNA,False
ENSG00000133475,False,False,ENSG00000133475.12,GGT2,KNOWN,protein_coding,OTTHUMG00000150617.6,1,False,False,False,False,,ENSG00000133475.12,GGT2,KNOWN,protein_coding,False
